"url" "id"
"/matches/algeria-v-tunisia-17-november-1968-230444/" "230444"
"/matches/tunisia-v-algeria-29-december-1968-230501/" "230501"
"/matches/tunisia-v-algeria-16-november-1972-232209/" "232209"
"/matches/algeria-v-tunisia-12-may-1974-232822/" "232822"
"/matches/tunisia-v-algeria-03-october-1974-232999/" "232999"
"/matches/tunisia-v-algeria-23-march-1975-233139/" "233139"
"/matches/tunisia-v-algeria-06-april-1975-233156/" "233156"
"/matches/algeria-v-tunisia-04-september-1975-233467/" "233467"
"/matches/tunisia-v-algeria-04-november-1976-234015/" "234015"
"/matches/tunisia-v-algeria-06-february-1977-234115/" "234115"
"/matches/algeria-v-tunisia-28-february-1977-234154/" "234154"
"/matches/algeria-v-tunisia-23-september-1979-235488/" "235488"
"/matches/tunisia-v-algeria-07-february-1982-236962/" "236962"
"/matches/tunisia-v-algeria-12-december-1982-237506/" "237506"
"/matches/tunisia-v-algeria-19-december-1982-237511/" "237511"
"/matches/tunisia-v-algeria-11-september-1983-237959/" "237959"
"/matches/algeria-v-tunisia-30-december-1984-238933/" "238933"
"/matches/tunisia-v-algeria-01-may-1985-239198/" "239198"
"/matches/tunisia-v-algeria-06-october-1985-239475/" "239475"
"/matches/algeria-v-tunisia-18-october-1985-239518/" "239518"
"/matches/algeria-v-tunisia-04-january-1987-240185/" "240185"
"/matches/tunisia-v-algeria-11-january-1987-240188/" "240188"
"/matches/algeria-v-tunisia-27-march-1987-240290/" "240290"
"/matches/tunisia-v-algeria-12-april-1987-240329/" "240329"
"/matches/algeria-v-tunisia-11-december-1987-240804/" "240804"
"/matches/tunisia-v-algeria-05-november-1988-241437/" "241437"
"/matches/algeria-v-tunisia-04-april-1989-241713/" "241713"
"/matches/tunisia-v-algeria-01-november-1989-242124/" "242124"
"/matches/algeria-v-tunisia-05-march-1991-242781/" "242781"
"/matches/tunisia-v-algeria-07-april-1991-242814/" "242814"
"/matches/tunisia-v-algeria-23-september-1992-243888/" "243888"
"/matches/tunisia-v-algeria-16-december-1994-245432/" "245432"
"/matches/algeria-v-tunisia-22-july-1995-245956/" "245956"
"/matches/tunisia-v-algeria-05-november-1995-246149/" "246149"
