7554,24,16,11/20/1979,88,International Friendly,,1,1
7555,16,24,8/16/1984,582,International Friendly,16,3,0
7556,24,16,2/26/1985,1608,International Friendly,24,2,1
7557,24,16,2/27/1985,1608,B v A,,1,1
7558,25,16,2/23/1994,43,International Friendly,,0,0
7559,16,62,6/19/1934,1318,*,,2,2
7560,16,62,6/16/1949,1318,International Friendly,16,4,1
7561,16,62,6/11/1950,1318,International Friendly,16,4,1
7562,62,16,10/27/1951,634,International Friendly,,4,4
7563,62,16,4/2/1969,785,Amateur v A,62,2,0
7564,16,62,5/15/1969,582,A v Amateur,16,3,1
7565,62,16,3/7/1972,1609,Amateur v A,62,2,1
7566,16,62,5/24/1973,582,A v Amateur,16,1,0
7567,16,62,9/25/1974,582,UEFA European Championship Group 5,16,3,1
7568,62,16,4/16/1975,1609,Amateur v A,,1,1
7569,62,16,9/3/1975,1610,UEFA European Championship Group 5,62,4,1
7570,16,62,5/31/1989,582,FIFA World Cup Group 4,16,1,0
7571,62,16,11/15/1989,634,FIFA World Cup Group 4,62,3,0
7572,62,16,4/17/1991,634,UEFA European Championship Group 6,62,2,0
7573,16,62,6/5/1991,582,UEFA European Championship Group 6,,1,1
7574,62,16,10/13/2004,256,FIFA World Cup Europe group 1,62,3,1
7575,16,62,6/8/2005,582,FIFA World Cup Europe group 1,16,4,0
7576,62,16,9/7/2010,785,UEFA European Championship Group E,62,2,1
7577,16,62,9/6/2011,742,UEFA European Championship Group E,16,2,0
7578,16,26,5/27/1984,1611,FIFA World Cup Group 3,16,1,0
7579,26,16,11/14/1984,373,FIFA World Cup Group 3,26,2,1
7580,26,16,10/10/1998,373,UEFA European Championship Group 3,26,1,0
7581,16,26,10/9/1999,582,UEFA European Championship Group 3,16,4,1
7582,26,16,2/12/2003,373,International Friendly,26,1,0
7583,16,26,8/16/2006,742,International Friendly,16,2,1
7584,26,16,8/15/2012,373,International Friendly,,3,3
7585,26,16,3/29/2015,373,UEFA European Championship Qualifying group F,26,2,1
7586,16,26,10/11/2015,1594,UEFA European Championship Qualifying group F,,1,1
7587,27,16,1/30/1994,56,International Friendly,27,2,0
7588,27,16,2/1/1994,56,International Friendly,,1,1
7589,27,16,2/18/2001,56,International Friendly,27,2,1
7590,27,16,2/20/2001,56,International Friendly,27,2,0
7591,16,27,12/3/2004,689,International Friendly,,0,0
7592,16,65,9/22/1982,582,UEFA European Championship Group 2,16,2,0
7593,65,16,9/21/1983,641,UEFA European Championship Group 2,65,5,0
7594,65,16,1/22/1986,1612,International Friendly,,1,1
7595,16,65,9/12/1990,582,UEFA European Championship Group 6,,0,0
7596,65,16,9/11/1991,640,UEFA European Championship Group 6,65,1,0
7597,65,16,3/27/2002,861,International Friendly,65,4,1
7598,16,65,9/6/2006,742,UEFA European Championship Group A,,1,1
7599,65,16,11/21/2007,1348,UEFA European Championship Group A,,0,0
7600,65,16,2/11/2009,1613,International Friendly,65,1,0
7601,65,16,3/29/2011,1614,International Friendly,65,2,0
7602,29,16,9/8/1949,284,FIFA World Cup Group 5,29,3,0
7603,16,29,10/9/1949,1318,FIFA World Cup Group 5,,1,1
7604,29,16,5/16/1990,285,Liam Brady Testimonial,,1,1
7605,29,16,11/15/2000,285,International Friendly,29,3,0
7606,16,29,8/21/2002,582,International Friendly,16,3,0
7607,30,16,10/11/1970,790,UEFA European Championship Group 1,30,3,0
7608,16,30,9/22/1971,582,UEFA European Championship Group 1,16,4,0
7609,16,30,9/20/1972,582,FIFA World Cup Group 4,,1,1
7610,30,16,10/14/1973,790,FIFA World Cup Group 4,30,9,0
7611,16,30,6/6/1985,582,FIFA World Cup Group 3,,1,1
7612,30,16,8/28/1985,1615,FIFA World Cup Group 3,30,2,0
7613,16,30,2/13/1996,698,KINGS CUP,,1,1
7614,30,16,8/18/2004,1616,FIFA World Cup Europe group 1,30,2,1
7615,16,30,10/8/2005,582,FIFA World Cup Europe group 1,16,1,0
7616,16,30,10/14/2014,582,UEFA European Championship Qualifying group F,16,2,0
7617,30,16,10/8/2015,290,UEFA European Championship Qualifying group F,,1,1
7618,31,16,11/20/1984,1617,International Friendly,31,2,1
7619,31,16,2/28/1986,1442,International Friendly,31,1,0
7620,31,16,3/18/2005,530,International Friendly,31,4,1
7621,31,16,1/21/2006,228,LG CUP,,1,1
7622,16,66,5/25/1954,582,International Friendly,16,2,1
7623,66,16,10/21/1964,293,FIFA World Cup Europe group 8,66,3,1
7624,16,66,5/27/1965,582,FIFA World Cup Europe group 8,16,2,1
7625,66,16,9/8/1976,293,International Friendly,66,6,0
7626,66,16,3/25/1992,293,International Friendly,,1,1
7627,16,66,9/7/1994,582,UEFA European Championship Group 8,16,2,0
7628,66,16,9/6/1995,293,UEFA European Championship Group 8,66,1,0
7629,66,16,4/22/1998,1618,International Friendly,,1,1
7630,16,32,6/2/2007,742,UEFA European Championship Group A,16,2,0
7631,32,16,9/8/2007,380,UEFA European Championship Group A,,0,0
7632,33,16,2/9/1998,1027,CYPRUS TOURNAMENT 3rd place,33,2,0
7633,33,16,8/19/1998,1289,International Friendly,,0,0
7634,33,16,11/18/2014,383,International Friendly,33,2,1
7635,16,35,6/25/1969,582,FIFA World Cup Europe group 6,16,2,0
7636,35,16,10/15/1969,1619,FIFA World Cup Europe group 6,35,6,0
7637,35,16,1/23/1985,1620,International Friendly,35,3,1
7638,16,35,6/2/1994,1143,International Friendly,16,2,1
7639,35,16,11/30/1994,656,International Friendly,35,2,0
7640,16,35,10/17/2007,742,International Friendly,,0,0
7641,35,16,3/22/2013,1621,FIFA World Cup Europe group I,,1,1
7642,16,35,9/6/2013,582,FIFA World Cup Europe group I,16,2,0
7643,16,36,10/22/1911,1622,International Friendly,16,5,2
7644,36,16,6/27/1912,657,International Friendly,36,7,1
7645,36,16,5/24/1914,657,International Friendly,36,4,3
7646,36,16,5/29/1919,657,International Friendly,36,1,0
7647,16,36,9/28/1919,1623,International Friendly,,3,3
7648,36,16,5/30/1920,657,International Friendly,36,4,0
7649,16,36,9/19/1920,1623,International Friendly,16,1,0
7650,36,16,5/29/1921,1360,International Friendly,36,3,0
7651,16,36,6/5/1922,581,International Friendly,16,4,1
7652,36,16,6/20/1923,1624,International Friendly,36,5,4
7653,16,36,7/28/1924,1623,International Friendly,16,7,5
7654,36,16,6/9/1925,658,International Friendly,36,4,0
7655,16,36,7/26/1926,581,International Friendly,16,3,2
7656,36,16,6/12/1927,657,International Friendly,36,6,2
7657,16,36,9/2/1928,1623,International Friendly,16,3,2
7658,36,16,6/14/1929,657,International Friendly,36,3,1
7659,16,36,9/28/1930,581,International Friendly,,4,4
7660,36,16,7/3/1931,657,International Friendly,36,8,2
7661,36,16,5/16/1932,657,International Friendly,36,7,1
7662,16,36,6/10/1932,581,International Friendly,16,3,1
7663,36,16,7/14/1933,657,International Friendly,36,2,0
7664,16,36,9/23/1934,581,NORDIC CHAMPIONSHIPS,16,5,4
7665,36,16,6/12/1935,657,NORDIC CHAMPIONSHIPS,,2,2
7666,16,36,9/27/1936,581,NORDIC CHAMPIONSHIPS,16,2,1
7667,36,16,6/16/1937,657,FIFA World Cup Group 1,36,4,0
7668,36,16,6/15/1938,657,NORDIC CHAMPIONSHIPS,36,2,0
7669,16,36,7/4/1938,582,NORDIC CHAMPIONSHIPS,16,4,2
7670,36,16,6/9/1939,657,International Friendly,36,5,1
7671,16,36,8/29/1940,1318,International Friendly,16,3,2
7672,36,16,9/22/1940,657,International Friendly,36,5,0
7673,16,36,10/3/1943,1318,International Friendly,,1,1
7674,36,16,8/26/1945,1359,International Friendly,36,7,2
7675,16,36,9/30/1945,1318,International Friendly,16,6,1
7676,16,36,9/15/1946,1318,International Friendly,16,7,0
7677,36,16,8/24/1947,672,International Friendly,36,7,0
7678,16,36,9/19/1948,1318,International Friendly,,2,2
7679,36,16,10/2/1949,194,International Friendly,36,8,1
7680,16,36,9/24/1950,1318,International Friendly,16,1,0
7681,36,16,9/2/1951,657,International Friendly,36,3,2
7682,16,36,6/13/1952,1361,Norway Jubilee Final,16,3,1
7683,16,36,9/21/1952,1318,International Friendly,16,8,1
7684,16,36,8/5/1953,582,FIFA World Cup Group 2,,3,3
7685,36,16,8/16/1953,657,FIFA World Cup Group 2,36,4,0
7686,36,16,6/4/1954,1359,Swedish Jubilee,36,6,0
7687,16,36,8/15/1954,582,International Friendly,16,10,1
7688,16,36,8/28/1955,582,International Friendly,16,3,0
7689,16,36,6/10/1956,582,International Friendly,16,3,1
7690,16,36,6/19/1957,582,Finns Jubilee Final,16,5,1
7691,36,16,9/22/1957,657,International Friendly,36,5,1
7692,16,36,8/20/1958,582,International Friendly,16,7,1
7693,36,16,8/2/1959,194,International Friendly,36,3,1
7694,16,36,6/22/1960,582,International Friendly,16,3,0
7695,36,16,8/9/1961,1363,International Friendly,36,4,0
7696,16,36,6/19/1962,582,International Friendly,16,3,0
7697,36,16,8/14/1963,657,International Friendly,,0,0
7698,16,36,8/2/1964,582,International Friendly,16,1,0
7699,36,16,8/22/1965,1625,International Friendly,,2,2
7700,16,36,6/4/1966,582,International Friendly,16,1,0
7701,36,16,8/10/1967,657,International Friendly,36,2,0
7702,16,36,9/11/1968,582,International Friendly,16,3,0
7703,36,16,5/22/1969,1626,International Friendly,36,4,0
7704,16,36,8/26/1970,582,International Friendly,16,2,1
7705,36,16,5/20/1971,672,International Friendly,36,4,1
7706,36,16,7/8/1973,64,International Friendly,,1,1
7707,16,36,8/29/1973,582,International Friendly,16,2,1
7708,16,36,6/1/1976,582,International Friendly,16,2,0
7709,36,16,8/11/1976,194,International Friendly,36,6,0
7710,36,16,6/28/1978,672,International Friendly,36,2,1
7711,16,36,5/22/1980,582,International Friendly,16,2,0
7712,16,36,2/15/1981,1627,LAHTI TOURNAMENT Final,16,2,1
7713,36,16,7/29/1981,64,NORDIC CUP,36,1,0
7714,16,36,2/20/1982,1627,International Friendly,,2,2
7715,16,36,2/21/1982,1627,International Friendly,16,2,1
7716,16,36,9/7/1983,582,International Friendly,16,3,0
7717,16,36,8/6/1986,582,International Friendly,16,3,1
7718,36,16,1/15/1988,1276,MASPALOMAS Final,36,1,0
7719,36,16,5/27/1990,657,International Friendly,36,6,0
7720,16,36,9/9/1992,582,FIFA World Cup Group 6,16,1,0
7721,36,16,10/13/1993,657,FIFA World Cup Group 6,36,3,2
7722,36,16,2/1/2001,1628,NORDIC CHAMPIONSHIPS,36,1,0
7723,16,36,5/28/2004,1143,International Friendly,16,3,1
7724,36,16,5/25/2006,908,International Friendly,,0,0
7725,36,16,8/12/2009,657,International Friendly,36,1,0
7726,36,16,6/7/2011,657,UEFA European Championship Group E,36,5,0
7727,16,36,10/7/2011,742,UEFA European Championship Group E,16,2,1
7728,16,37,5/19/1976,1629,International Friendly,16,1,0
7729,37,16,10/5/1977,225,International Friendly,37,2,0
7730,16,37,10/6/1996,582,FIFA World Cup Group 3,16,3,2
7731,37,16,9/6/1997,665,FIFA World Cup Group 3,37,2,1
7732,37,16,11/19/2008,545,International Friendly,37,1,0
7733,67,16,10/22/1989,1176,International Friendly,67,1,0
7734,67,16,10/25/1989,1176,International Friendly,67,2,0
7735,67,16,2/16/1995,1176,International Friendly,,2,2
7736,67,16,1/29/2003,1176,International Friendly,67,2,1
7737,67,16,1/22/2012,1177,International Friendly,67,3,2
7738,38,16,2/13/1988,22,ROTHMANS TOURNAMENT,38,3,0
7739,38,16,11/11/1990,68,International Friendly,38,2,1
7740,38,16,11/7/1992,68,International Friendly,,1,1
7741,16,39,6/17/1924,581,International Friendly,16,4,2
7742,16,39,8/25/1976,582,International Friendly,16,2,1
7743,39,16,4/6/1977,668,International Friendly,39,2,1
7744,39,16,10/31/1984,1630,FIFA World Cup Group 3,39,2,1
7745,16,39,9/25/1985,356,FIFA World Cup Group 3,16,1,0
7746,39,16,2/12/1992,1631,International Friendly,,1,1
7747,16,39,10/4/1995,582,International Friendly,,0,0
7748,16,39,6/2/1996,582,International Friendly,16,2,1
7749,39,16,2/12/1997,1632,International Friendly,,1,1
7750,39,16,10/14/1998,668,UEFA European Championship Group 3,39,3,1
7751,16,39,6/5/1999,582,UEFA European Championship Group 3,16,4,2
7752,16,39,5/29/2008,1329,International Friendly,16,2,0
7753,16,39,5/26/2012,604,International Friendly,16,3,2
7754,40,16,2/12/1990,1078,International Friendly,,1,1
7755,41,16,12/8/1980,99,International Friendly,41,6,0
7756,41,16,2/14/1985,99,International Friendly,41,2,1
7757,16,42,2/18/1984,1627,International Friendly,16,4,0
7758,16,42,2/20/1984,1627,International Friendly,16,1,0
7759,42,16,3/10/1990,1633,International Friendly,42,2,1
7760,43,16,7/27/1957,1373,FIFA World Cup Europe group 6,43,2,1
7761,16,43,8/15/1957,582,FIFA World Cup Europe group 6,16,10,0
7762,43,16,8/30/1967,325,UEFA European Championship Group 3,43,2,0
7763,16,43,9/6/1967,1634,UEFA European Championship Group 3,16,5,2
7764,16,43,7/16/1972,1635,International Friendly,,1,1
7765,43,16,4/5/1978,1636,International Friendly,16,10,2
7766,16,43,7/4/1979,582,UEFA European Championship Group 6,,1,1
7767,43,16,10/31/1979,325,UEFA European Championship Group 6,,2,2
7768,43,16,10/13/1982,325,UEFA European Championship Group 2,43,2,0
7769,16,43,6/1/1983,582,UEFA European Championship Group 2,16,1,0
7770,16,43,5/15/1984,1637,International Friendly,16,3,1
7771,43,16,5/7/1986,325,International Friendly,,0,0
7772,16,43,8/17/1988,1634,International Friendly,,0,0
7773,16,69,5/26/1971,582,UEFA European Championship Group 1,16,1,0
7774,69,16,10/13/1971,808,UEFA European Championship Group 1,69,3,0
7775,16,69,9/10/1986,582,UEFA European Championship Group 6,,1,1
7776,69,16,4/1/1987,676,UEFA European Championship Group 6,69,4,0
7777,69,16,10/19/1988,1310,FIFA World Cup Group 4,,2,2
7778,16,69,9/6/1989,582,FIFA World Cup Group 4,16,1,0
7779,69,16,3/29/2000,340,International Friendly,69,2,1
7780,16,69,9/7/2002,582,UEFA European Championship Group 9,16,2,0
7781,69,16,9/10/2003,340,UEFA European Championship Group 9,,1,1
7782,69,16,3/28/2009,340,FIFA World Cup Europe group 4,69,2,0
7783,16,69,10/10/2009,742,FIFA World Cup Europe group 4,16,2,1
7784,69,16,11/16/2013,553,International Friendly,,1,1
7785,16,44,9/7/1950,582,International Friendly,16,3,2
7786,44,16,11/13/1955,1638,B v A,44,8,0
7787,44,16,9/25/1968,679,FIFA World Cup Europe group 6,44,9,1
7788,16,44,6/4/1969,582,FIFA World Cup Europe group 6,16,5,1
7789,16,44,8/23/1989,1629,International Friendly,,2,2
7790,17,6,8/18/2004,1639,International Friendly,,1,1
7791,6,17,8/16/2006,1640,International Friendly,6,2,1
7792,6,17,9/7/2010,1641,UEFA European Championship Group D,6,2,0
7793,17,6,10/11/2011,192,UEFA European Championship Group D,,1,1
7794,17,11,6/7/2006,188,International Friendly,17,3,1
7795,17,11,6/4/2010,1642,International Friendly,17,1,0
7796,17,49,11/9/2005,,International Friendly,17,3,2
7797,17,49,5/26/2010,813,International Friendly,17,2,1
7798,17,15,11/1/1906,190,A v Amateur,17,15,0
7799,15,17,3/23/1908,1314,Amateur v A,15,12,0
7800,17,15,5/22/1909,747,A v Amateur,17,11,0
7801,15,17,4/16/1910,1643,Amateur v A,15,10,1
7802,17,15,3/23/1911,748,A v Amateur,17,3,0
7803,17,15,2/27/1913,587,A v Amateur,17,4,1
7804,17,15,4/5/1920,1644,A v Amateur,17,5,0
7805,17,15,5/5/1921,584,A v Amateur,17,2,1
7806,17,18,3/15/1931,587,International Friendly,17,1,0
7807,18,17,3/19/1933,1645,International Friendly,,3,3
7808,17,18,3/17/1935,190,International Friendly,17,3,1
7809,18,17,3/21/1937,1646,International Friendly,18,4,0
7810,17,18,10/5/1952,587,International Friendly,17,3,1
7811,18,17,10/16/1954,132,International Friendly,18,3,1
7812,17,18,6/28/1958,659,FIFA World Cup Finals 3rd place,17,6,3
7813,17,18,10/26/1958,587,International Friendly,,2,2
7814,18,17,10/24/1962,223,International Friendly,,2,2
7815,18,17,9/27/1967,197,International Friendly,18,5,1
7816,17,18,9/25/1968,193,International Friendly,,1,1
7817,18,17,10/13/1973,595,International Friendly,18,2,1
7818,17,18,2/23/1977,190,International Friendly,17,1,0
7819,18,17,11/19/1980,132,International Friendly,18,4,1
7820,18,17,7/8/1982,296,FIFA World Cup Finals semi-final,,3,3
7821,17,18,4/18/1984,1647,International Friendly,17,1,0
7822,17,18,6/25/1986,9,FIFA World Cup Finals semi-final,17,2,0
7823,18,17,8/12/1987,197,BERLIN ANNIVERSARY,18,2,1
7824,17,18,2/28/1990,10,International Friendly,17,2,1
7825,18,17,6/1/1996,223,International Friendly,18,1,0
7826,17,18,2/27/2001,12,International Friendly,17,1,0
7827,18,17,11/15/2003,1648,International Friendly,18,3,0
7828,17,18,11/12/2005,190,International Friendly,,0,0
7829,18,17,2/29/2012,1649,International Friendly,18,2,1
7830,17,18,2/6/2013,192,International Friendly,17,2,1
7831,17,18,7/4/2014,115,FIFA World Cup Quarter-final,17,1,0
7832,17,18,11/13/2015,192,International Friendly,17,2,0
7833,18,17,7/7/2016,193,UEFA European Championship Semi-final,18,2,0
7834,17,52,10/1/1958,190,UEFA European Championship 1st round 1st leg,17,7,1
7835,52,17,12/3/1958,448,UEFA European Championship 1st round 2nd leg,,1,1
7836,52,17,9/2/1972,599,International Friendly,52,3,1
7837,17,52,9/8/1973,190,International Friendly,17,3,1
7838,17,52,2/27/1980,190,International Friendly,17,5,1
7839,17,52,2/21/1996,1650,International Friendly,17,3,1
7840,17,52,6/25/2004,641,UEFA European Championship Quarter-final,17,1,0
7841,17,52,11/15/2006,192,International Friendly,17,1,0
7842,17,55,6/15/2014,35,FIFA World Cup Finals group E,17,3,0
7843,17,20,1/1/1911,1651,International Friendly,17,3,0
7844,20,17,5/31/1914,611,International Friendly,20,5,1
7845,17,20,6/4/1924,1652,International Friendly,17,1,0
7846,20,17,6/12/1927,611,International Friendly,20,13,1
7847,17,20,2/24/1929,587,International Friendly,17,3,0
7848,17,20,5/19/1935,587,International Friendly,17,2,0
7849,17,20,3/16/1939,190,International Friendly,,2,2
7850,17,20,10/7/1956,587,International Friendly,17,2,1
7851,20,17,10/6/1957,38,International Friendly,20,2,0
7852,17,20,11/11/1962,587,International Friendly,17,3,2
7853,17,20,4/25/1964,587,UEFA European Championship Quarter-final,17,3,1
7854,20,17,5/23/1964,38,UEFA European Championship Quarter-final,20,2,1
7855,20,17,9/28/1966,38,International Friendly,20,4,2
7856,17,20,2/12/1969,911,UNOFFICIAL,,2,2
7857,20,17,4/24/1971,38,UEFA European Championship Group 2,,1,1
7858,17,20,10/9/1971,587,UEFA European Championship Group 2,17,2,0
7859,17,20,3/26/1975,190,International Friendly,17,2,0
7860,20,17,5/22/1976,38,International Friendly,20,1,0
7861,17,20,6/10/1978,562,FIFA World Cup Finals group 1,17,3,1
7862,17,20,10/6/1982,190,International Friendly,17,1,0
7863,17,20,6/9/1986,807,FIFA World Cup Finals Group C,17,3,0
7864,20,17,3/28/1990,38,International Friendly,20,3,1
7865,17,20,5/31/2005,1653,International Friendly,17,2,1
7866,17,71,6/2/1957,753,FIFA World Cup Europe group 2,17,8,0
7867,71,17,9/1/1957,367,FIFA World Cup Europe group 2,71,5,1
7868,71,17,5/27/1975,367,UEFA European Championship Group 7,,0,0
7869,17,71,9/3/1975,753,UEFA European Championship Group 7,17,3,0
7870,71,17,9/10/1986,367,UEFA European Championship Group 3,,0,0
7871,17,71,4/29/1987,190,UEFA European Championship Group 3,17,2,0
7872,71,17,9/5/1990,367,UEFA European Championship Group 1,71,2,1
7873,17,71,11/20/1991,190,UEFA European Championship Group 1,17,3,1
7874,71,17,9/5/1998,367,UEFA European Championship Group 4,,1,1
7875,17,71,10/9/1999,192,UEFA European Championship Group 4,17,3,2
7876,17,71,5/27/2012,1654,International Friendly,17,3,2
7877,17,71,7/3/2016,192,UEFA European Championship Quarter-final,17,5,2
7878,17,57,5/11/1978,1655,International Friendly,17,2,1
7879,58,17,1/27/1988,218,International Friendly,,1,1
7880,58,17,2/17/1993,218,FIFA World Cup Group 6,58,4,0
7881,17,58,10/13/1993,190,FIFA World Cup Group 6,17,3,2
7882,58,17,3/29/1995,219,UEFA European Championship Group 1,,0,0
7883,17,58,11/15/1995,1656,UEFA European Championship Group 1,17,2,0
7884,58,17,4/2/2003,1032,UEFA European Championship Group 1,58,2,1
7885,17,58,10/11/2003,192,UEFA European Championship Group 1,17,3,0
7886,17,58,9/4/2004,192,FIFA World Cup Europe group 4,,0,0
7887,58,17,3/30/2005,218,FIFA World Cup Europe group 4,,1,1
7888,21,17,5/15/1910,622,International Friendly,21,6,2
7889,17,21,4/9/1911,748,International Friendly,,2,2
7890,21,17,3/17/1912,1657,International Friendly,21,4,3
7891,17,21,1/12/1913,748,International Friendly,17,1,0
7892,21,17,3/29/1914,765,International Friendly,21,2,0
7893,21,17,1/18/1920,623,International Friendly,21,9,4
7894,17,21,2/20/1921,1658,International Friendly,17,2,1
7895,21,17,3/22/1925,1659,International Friendly,21,7,0
7896,17,21,4/24/1927,587,International Friendly,,3,3
7897,21,17,1/25/1931,299,International Friendly,21,5,0
7898,17,21,4/10/1932,587,International Friendly,17,2,1
7899,21,17,2/17/1935,624,International Friendly,21,2,1
7900,17,21,12/5/1937,190,International Friendly,,0,0
7901,17,21,6/12/1938,587,FIFA World Cup Quarter-final,17,3,1
7902,21,17,12/4/1938,1660,International Friendly,21,1,0
7903,17,21,4/4/1948,587,International Friendly,17,3,1
7904,21,17,6/3/1951,627,International Friendly,21,4,1
7905,17,21,4/11/1954,587,International Friendly,17,3,1
7906,21,17,2/15/1956,767,International Friendly,21,2,0
7907,17,21,11/9/1958,587,International Friendly,,2,2
7908,21,17,5/5/1962,221,International Friendly,21,2,1
7909,17,21,3/19/1966,190,International Friendly,,0,0
7910,21,17,2/8/1978,287,International Friendly,,2,2
7911,17,21,6/2/1978,562,FIFA World Cup Finals group 1,17,2,1
7912,17,21,2/23/1982,190,International Friendly,17,2,0
7913,21,17,6/17/1986,126,FIFA World Cup Finals 2nd round,21,2,0
7914,21,17,2/16/1994,287,International Friendly,21,1,0
7915,17,21,6/11/1997,190,TOURNOI DE FRANCE,,2,2
7916,17,21,7/3/1998,192,FIFA World Cup Finals quarter-final,,0,0
7917,17,21,7/2/2000,1342,UEFA European Championship Final,17,2,1
7918,21,17,7/9/2006,197,FIFA World Cup Final,,1,1
7919,17,21,9/6/2006,192,UEFA European Championship Group B,17,3,1
7920,21,17,9/8/2007,625,UEFA European Championship Group B,,0,0
7921,17,21,6/17/2008,225,UEFA European Championship Finals Group C,17,2,0
7922,21,17,11/14/2012,1661,International Friendly,21,2,1
7923,21,17,9/1/2016,1473,International Friendly,21,3,1
7924,17,22,8/17/2005,10,International Friendly,17,3,0
7925,17,59,6/8/2014,1662,International Friendly,17,8,0
7926,60,17,5/29/1994,775,KIRIN JAPAN CUP,60,4,1
7927,17,60,6/4/2000,1663,Hassan II Tournament,,2,2
7928,17,60,3/24/2001,192,International Friendly,17,5,0
7929,60,17,6/10/2001,476,FIFA Confederations Cup Final,60,1,0
7930,17,60,6/20/2003,1204,FIFA Confederations Cup Group A,17,2,1
7931,17,60,10/12/2012,192,International Friendly,17,1,0
7932,23,17,5/30/2001,1664,FIFA Confederations Cup Group A,23,5,0
7933,23,17,5/26/2002,494,International Friendly,23,3,2
7934,17,23,6/18/2006,248,FIFA World Cup Finals group G,,1,1
7935,61,17,3/24/2007,1665,UEFA European Championship Group B,61,1,0
7936,17,61,10/17/2007,753,UEFA European Championship Group B,17,2,0
7937,61,17,3/28/2009,1665,FIFA World Cup Europe group 7,61,1,0
7938,17,61,4/1/2009,192,FIFA World Cup Europe group 7,17,1,0
7939,24,17,7/13/1930,1666,FIFA World Cup Finals group 1,24,4,1
7940,17,24,6/19/1954,66,FIFA World Cup Finals group 1,17,3,2
7941,17,24,7/13/1966,187,FIFA World Cup Finals group 1,,1,1
7942,17,24,8/31/1996,190,International Friendly,17,2,0
7943,17,24,6/3/2001,1667,FIFA Confederations Cup Group A,17,4,0
7944,17,24,5/27/2006,192,International Friendly,17,1,0
7945,17,24,6/17/2010,207,FIFA World Cup Finals Group A,17,2,0
7946,17,25,2/5/1988,667,4 Nations Tournament Final,17,2,1
7947,25,17,5/29/1998,43,KING HASSAN II CUP,,2,2
7948,17,25,1/20/1999,193,International Friendly,17,1,0
7949,25,17,6/6/2000,43,HASSAN II Tournament,25,5,1
7950,17,25,11/16/2007,192,International Friendly,,2,2
7951,62,17,5/10/1908,634,International Friendly,62,4,1
7952,17,62,11/13/1921,584,International Friendly,17,5,0
7953,62,17,4/2/1923,784,International Friendly,62,8,1
7954,17,62,11/29/1931,587,International Friendly,17,4,3
7955,62,17,5/10/1934,253,International Friendly,62,5,4
7956,17,62,1/12/1936,190,International Friendly,17,6,1
7957,62,17,10/31/1937,253,International Friendly,62,3,2
7958,17,62,5/26/1947,587,International Friendly,17,4,0
7959,62,17,4/23/1949,634,International Friendly,62,4,1
7960,17,62,12/10/1950,587,International Friendly,17,5,2
7961,62,17,4/17/1963,634,International Friendly,62,1,0
7962,17,62,3/26/1980,190,International Friendly,,0,0
7963,62,17,3/25/1981,634,FIFA World Cup Group 2e,62,1,0
7964,17,62,11/18/1981,190,FIFA World Cup Group 2,17,2,0
7965,62,17,11/10/1982,634,International Friendly,62,2,1
7966,17,62,6/5/1992,813,International Friendly,,1,1
7967,62,17,1/18/1995,1668,International Friendly,62,1,0
7968,17,62,6/23/1996,1374,UEFA European Championship Finals quarter-final,,0,0
7969,17,62,2/26/1997,190,International Friendly,17,2,1
7970,62,17,6/21/2000,256,UEFA European Championship Finals Group D,62,3,2
7971,62,17,3/31/2004,785,International Friendly,,0,0
7972,17,62,6/13/2008,255,UEFA European Championship Finals Group C,17,4,1
7973,17,62,3/5/2014,192,International Friendly,17,2,0
7974,62,17,3/25/2016,942,International Friendly,62,3,2
7975,62,17,10/10/2016,942,FIFA World Cup Europe group A,62,1,0
7976,17,78,6/22/2003,192,FIFA Confederations Cup Group A,17,5,0
7977,17,26,6/19/1958,1363,FIFA World Cup Finals quarter-final,17,4,0
7978,17,26,3/24/1982,190,International Friendly,17,4,0
7979,17,26,7/4/1982,588,FIFA World Cup Finals 2nd round group D,17,4,1
7980,17,26,2/26/1986,190,International Friendly,,0,0
7981,26,17,4/27/1988,373,International Friendly,,0,0
7982,26,17,8/18/1999,373,International Friendly,26,1,0
7983,17,64,6/8/1958,1363,FIFA World Cup Finals group 2,17,7,3
7984,17,64,6/28/1998,813,FIFA World Cup Finals 2nd round,17,1,0
7985,17,64,5/31/2008,1669,International Friendly,,0,0
7986,17,64,6/1/2014,359,International Friendly,,1,1
7987,17,28,4/28/1982,190,International Friendly,17,1,0
7988,17,65,4/18/1926,1655,International Friendly,17,4,2
7989,65,17,3/16/1927,281,International Friendly,65,4,0
7990,17,65,4/29/1928,190,International Friendly,,1,1
7991,17,65,3/24/1929,587,International Friendly,17,2,0
7992,65,17,2/23/1930,1670,International Friendly,65,2,0
7993,17,65,1/28/1940,190,International Friendly,17,3,2
7994,65,17,4/14/1946,282,International Friendly,65,2,1
7995,17,65,3/23/1947,587,International Friendly,17,1,0
7996,65,17,11/23/1947,282,International Friendly,65,4,2
7997,17,65,4/20/1952,587,International Friendly,17,3,0
7998,65,17,3/24/1957,282,International Friendly,65,1,0
7999,17,65,11/11/1959,587,International Friendly,17,5,3
8000,17,65,3/3/1973,190,International Friendly,17,2,1
8001,17,65,4/26/1975,587,International Friendly,17,2,0
8002,17,65,3/8/1978,190,International Friendly,17,2,0
8003,65,17,2/16/1983,1671,International Friendly,65,3,0
8004,17,65,6/23/1984,193,UEFA European Championship Semi-final,17,3,2
