75,69,1,0
69,75,1,0
69,75,1,0
75,69,1,0
75,69,1,0
69,75,1,0
75,69,0,1
69,75,0,1
69,75,1,0
75,69,1,0
69,75,1,0
75,69,1,0
75,69,1,0
75,69,0,1
69,73,1,0
69,73,1,0
69,72,0,1
69,65,1,0
65,69,1,0
69,65,1,0
72,69,1,0
74,69,1,0
69,74,1,0
74,69,0,1
74,69,0,1
69,74,1,0
69,74,1,0
74,69,0,1
69,74,1,0
69,74,1,0
69,74,1,0
74,69,0,1
69,74,1,0
74,69,1,0
69,74,1,0
74,69,1,0
69,74,1,0
74,69,1,0
69,64,0,1
69,64,1,0
64,69,1,0
69,64,0,1
64,69,1,0
69,64,1,0
64,69,1,0
64,69,0,1
69,64,1,0
69,69,0,1
75,69,1,0
75,69,0,1
69,75,1,0
75,69,0,1
69,75,1,0
75,69,1,0
75,69,0,1
69,75,0,1
75,69,1,0
69,75,0,1
69,67,1,0
67,69,1,0
69,67,1,0
67,69,1,0
69,67,0,1
67,69,1,0
69,67,1,0
67,69,0,1
67,69,1,0
69,67,1,0
67,69,1,0
69,67,1,0
67,69,0,1
69,67,1,0
69,72,1,0
72,69,1,0
69,72,1,0
69,72,0,1
72,69,0,1
72,69,1,0
69,72,0,1
69,72,1,0
72,69,0,1
69,72,0,1
69,68,1,0
68,69,0,1
69,68,0,1
68,69,1,0
69,68,1,0
69,68,1,0
69,68,1,0
68,69,0,1
69,68,1,0
68,69,1,0
68,69,1,0
69,68,1,0
69,68,1,0
68,69,0,1
69,68,1,0
69,68,0,1
68,69,1,0
68,69,1,0
69,68,0,1
69,68,1,0
69,73,1,0
73,69,1,0
69,67,1,0
67,69,0,1
69,67,1,0
75,69,1,0
69,75,1,0
75,69,1,0
75,69,1,0
69,75,1,0
69,75,1,0
69,75,0,1
75,69,0,1
69,75,1,0
75,69,1,0
75,69,1,0
75,69,1,0
69,75,1,0
69,75,0,1
75,69,1,0
69,75,1,0
69,67,0,1
67,69,1,0
67,69,1,0
69,67,0,1
67,69,1,0
69,67,1,0
67,69,1,0
69,67,1,0
67,69,1,0
67,69,1,0
69,67,1,0
67,69,1,0
69,67,1,0
67,69,1,0
67,69,1,0
69,67,1,0
69,67,1,0
67,69,1,0
69,67,1,0
69,67,1,0
69,67,1,0
69,67,1,0
67,69,1,0
67,69,1,0
69,67,0,1
67,69,1,0
69,67,1,0
67,69,0,1
69,67,0,1
69,67,1,0
69,67,1,0
67,69,1,0
69,67,0,1
67,69,1,0
69,70,1,0
70,69,1,0
70,69,1,0
69,70,1,0
70,69,0,1
69,70,1,0
70,69,1,0
69,70,1,0
70,69,1,0
69,70,1,0
70,69,1,0
69,70,1,0
70,69,1,0
70,69,1,0
69,70,1,0
70,69,1,0
69,70,1,0
70,69,1,0
69,70,1,0
70,69,1,0
69,70,1,0
70,69,1,0
69,70,0,1
70,69,0,1
70,69,1,0
70,69,1,0
69,70,1,0
70,69,1,0
69,70,1,0
70,69,1,0
69,70,0,1
70,69,0,1
70,69,1,0
69,70,1,0
69,70,1,0
70,69,1,0
69,70,1,0
70,69,1,0
69,70,1,0
70,69,1,0
69,70,1,0
69,70,1,0
69,65,1,0
72,69,0,1
72,69,1,0
69,72,1,0
69,72,0,1
72,69,1,0
69,72,1,0
72,69,1,0
69,72,1,0
72,69,1,0
69,72,1,0
72,69,1,0
69,72,1,0
72,69,1,0
69,72,1,0
72,69,1,0
69,72,1,0
72,69,1,0
69,72,0,1
69,72,1,0
73,69,1,0
69,73,1,0
69,73,1,0
69,73,1,0
69,73,0,1
69,67,1,0
69,67,1,0
69,67,1,0
57,69,1,0
69,57,1,0
57,69,1,0
69,57,1,0
57,69,0,1
69,57,1,0
57,69,1,0
69,57,1,0
57,69,1,0
69,57,1,0
69,57,0,1
57,69,1,0
57,69,1,0
69,57,0,1
69,69,1,0
69,67,1,0
67,69,1,0
69,67,1,0
67,69,1,0
69,67,0,1
67,69,1,0
69,67,1,0
67,69,1,0
76,70,1,0
76,72,1,0
76,68,1,0
76,68,1,0
76,69,1,0
76,74,1,0
76,66,1,0
76,66,0,1
76,66,1,0
76,66,1,0
76,66,1,0
76,66,1,0
76,66,1,0
76,77,1,0
77,76,1,0
77,76,0,1
76,77,1,0
77,76,1,0
76,77,0,1
77,76,1,0
65,76,1,0
65,76,1,0
76,65,1,0
65,76,1,0
76,65,0,1
76,65,1,0
76,65,1,0
76,65,0,1
76,65,0,1
76,72,1,0
72,76,1,0
76,72,1,0
72,76,1,0
76,72,1,0
76,72,1,0
72,76,1,0
76,72,1,0
76,72,1,0
72,76,1,0
72,76,1,0
67,76,1,0
67,76,0,1
76,67,1,0
67,76,0,1
67,76,1,0
67,76,1,0
67,76,1,0
76,67,1,0
76,63,1,0
76,63,1,0
76,63,0,1
63,76,1,0
76,64,1,0
76,69,1,0
64,76,1,0
64,76,1,0
64,76,0,1
64,76,1,0
64,76,1,0
76,64,0,1
64,76,0,1
76,64,1,0
64,76,1,0
64,76,1,0
64,76,1,0
76,64,1,0
64,76,0,1
64,76,1,0
64,76,1,0
76,64,0,1
64,76,0,1
64,76,1,0
76,67,1,0
76,67,1,0
76,67,1,0
65,76,0,1
76,65,1,0
69,76,1,0
69,76,1,0
69,76,1,0
69,76,0,1
69,76,0,1
76,69,0,1
69,76,1,0
76,69,1,0
76,69,1,0
73,70,1,0
70,73,1,0
73,70,1,0
70,73,1,0
70,73,0,1
73,70,1,0
73,72,1,0
72,73,1,0
73,72,1,0
72,73,1,0
69,73,1,0
73,69,1,0
69,73,1,0
73,69,1,0
69,73,1,0
73,69,1,0
73,69,1,0
73,69,0,1
69,73,1,0
73,69,1,0
69,73,1,0
73,69,1,0
69,73,0,1
73,69,1,0
63,73,1,0
73,70,1,0
73,70,1,0
73,66,1,0
73,68,0,1
68,73,1,0
68,73,1,0
73,68,0,1
73,68,1,0
68,73,1,0
68,73,1,0
73,68,1,0
68,73,1,0
73,68,1,0
68,73,1,0
73,68,1,0
68,73,0,1
73,69,1,0
69,73,1,0
73,68,1,0
73,68,1,0
73,74,1,0
74,73,1,0
73,74,0,1
74,73,1,0
73,74,1,0
74,73,1,0
73,74,1,0
73,74,1,0
73,74,1,0
74,73,1,0
73,74,1,0
73,74,0,1
74,73,1,0
73,74,1,0
73,74,1,0
73,74,1,0
73,74,1,0
73,74,1,0
73,74,1,0
73,74,1,0
73,74,1,0
74,73,1,0
74,73,0,1
74,73,0,1
73,74,1,0
73,74,0,1
74,73,1,0
73,74,0,1
74,73,1,0
74,73,1,0
63,73,1,0
73,63,1,0
73,63,1,0
63,73,1,0
66,73,1,0
73,66,0,1
66,73,1,0
73,66,1,0
73,66,1,0
66,73,1,0
66,73,1,0
73,66,0,1
66,73,1,0
73,66,0,1
73,76,0,1
73,76,1,0
76,73,1,0
73,76,1,0
76,73,1,0
73,76,1,0
76,73,1,0
73,76,1,0
76,73,0,1
73,76,1,0
76,73,1,0
73,76,0,1
76,73,1,0
73,76,1,0
76,73,1,0
73,76,1,0
76,73,1,0
73,76,1,0
76,73,1,0
73,76,0,1
76,73,1,0
73,76,1,0
76,73,1,0
73,76,1,0
76,73,0,1
73,76,1,0
76,73,1,0
73,76,1,0
73,76,0,1
76,73,1,0
73,76,1,0
76,73,1,0
76,73,1,0
73,76,1,0
76,73,1,0
73,76,1,0
76,73,1,0
73,76,1,0
76,73,0,1
73,76,1,0
76,73,0,1
73,76,1,0
76,73,1,0
73,76,0,1
76,73,0,1
73,76,1,0
76,73,1,0
73,76,0,1
76,73,0,1
73,76,1,0
76,73,0,1
73,76,1,0
76,73,1,0
73,76,1,0
76,73,1,0
73,76,1,0
76,73,0,1
73,76,1,0
73,76,1,0
76,73,0,1
76,73,1,0
73,76,1,0
76,73,0,1
76,73,1,0
73,76,1,0
76,73,0,1
73,76,1,0
73,76,1,0
76,73,1,0
73,76,1,0
76,73,0,1
73,76,0,1
76,73,1,0
77,73,1,0
73,77,1,0
73,77,1,0
77,73,1,0
73,77,1,0
73,77,1,0
77,73,1,0
73,77,1,0
73,77,1,0
77,73,1,0
73,77,1,0
77,73,1,0
73,77,1,0
73,77,1,0
73,77,1,0
77,73,0,1
73,77,1,0
77,73,1,0
73,77,1,0
77,73,1,0
73,77,1,0
77,73,1,0
77,73,1,0
73,77,1,0
77,73,1,0
70,73,0,1
73,70,1,0
70,73,1,0
70,73,1,0
70,73,1,0
73,70,1,0
70,73,0,1
64,73,1,0
73,64,1,0
73,64,1,0
64,73,1,0
73,64,1,0
73,64,1,0
73,64,0,1
73,64,0,1
73,64,1,0
64,73,1,0
73,64,1,0
73,64,1,0
73,66,1,0
66,73,1,0
73,66,1,0
73,66,1,0
66,73,1,0
73,66,1,0
66,73,1,0
73,66,1,0
73,66,1,0
73,65,1,0
73,68,1,0
68,73,1,0
68,73,1,0
68,73,1,0
68,73,1,0
68,73,1,0
73,68,1,0
75,73,1,0
73,75,1,0
75,73,1,0
73,75,1,0
75,73,1,0
75,73,1,0
73,75,1,0
75,73,1,0
75,73,1,0
73,75,1,0
75,73,0,1
73,75,1,0
75,73,1,0
73,75,1,0
75,73,0,1
75,73,0,1
75,73,0,1
75,73,1,0
73,75,1,0
75,73,1,0
73,75,1,0
73,73,0,1
72,73,0,1
72,73,0,1
72,73,1,0
73,72,1,0
73,67,1,0
73,67,0,1
67,73,1,0
67,73,1,0
73,65,0,1
65,73,0,1
73,67,1,0
67,73,1,0
67,73,1,0
67,73,1,0
73,67,1,0
73,67,0,1
73,72,1,0
73,72,1,0
73,72,1,0
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,0,1
74,73,1,0
73,74,1,0
74,73,1,0
73,74,0,1
73,74,1,0
74,73,1,0
74,73,0,1
74,73,0,1
73,74,0,1
73,74,1,0
74,73,1,0
73,74,0,1
74,73,1,0
73,74,1,0
74,73,1,0
74,73,0,1
73,74,1,0
74,73,0,1
73,74,1,0
74,73,1,0
74,73,0,1
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,0,1
73,74,1,0
74,73,1,0
74,73,1,0
73,74,0,1
73,74,1,0
74,73,1,0
74,73,1,0
73,74,1,0
74,73,1,0
74,73,1,0
73,74,0,1
74,73,1,0
73,74,1,0
73,74,0,1
74,73,0,1
73,74,0,1
74,73,0,1
74,73,1,0
73,74,1,0
73,74,1,0
74,73,1,0
74,73,1,0
73,74,1,0
73,74,1,0
74,73,1,0
74,73,1,0
73,74,1,0
73,74,1,0
74,73,1,0
74,73,0,1
73,74,1,0
73,74,1,0
74,73,0,1
74,73,1,0
73,74,1,0
73,74,1,0
74,73,0,1
74,73,1,0
73,74,1,0
73,74,1,0
74,73,1,0
74,73,1,0
73,74,1,0
73,74,1,0
74,73,1,0
74,73,0,1
73,74,0,1
73,74,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,0,1
74,73,0,1
73,74,1,0
74,73,1,0
73,74,1,0
73,74,1,0
74,73,1,0
74,73,1,0
73,74,1,0
74,73,1,0
73,74,0,1
73,74,1,0
74,73,1,0
74,73,0,1
73,74,1,0
73,74,1,0
74,73,1,0
73,74,0,1
74,73,0,1
73,74,0,1
73,74,0,1
74,73,1,0
73,74,1,0
73,64,1,0
64,73,1,0
64,73,1,0
73,69,1,0
73,69,0,1
73,69,1,0
73,71,0,1
73,75,1,0
75,73,1,0
75,73,0,1
73,75,0,1
75,73,1,0
73,75,1,0
73,75,1,0
75,73,0,1
75,73,0,1
73,75,1,0
75,73,1,0
75,73,0,1
73,75,1,0
73,75,0,1
75,73,1,0
73,75,1,0
73,67,1,0
67,73,1,0
73,67,1,0
67,73,0,1
67,73,1,0
73,67,1,0
67,73,1,0
73,67,1,0
67,73,0,1
73,67,1,0
73,67,0,1
67,73,0,1
67,73,0,1
73,67,1,0
72,73,1,0
72,73,1,0
73,72,1,0
73,72,1,0
73,72,1,0
73,72,0,1
73,72,1,0
72,73,1,0
73,72,0,1
72,73,1,0
73,72,1,0
72,73,1,0
73,64,1,0
73,64,1,0
68,73,0,1
73,68,1,0
68,73,1,0
73,68,1,0
73,68,1,0
68,73,1,0
73,68,1,0
73,68,1,0
68,73,1,0
73,68,1,0
68,73,0,1
73,68,1,0
68,73,1,0
68,73,0,1
73,68,1,0
73,68,1,0
68,73,1,0
73,73,1,0
73,73,1,0
73,73,1,0
73,73,1,0
73,67,0,1
67,73,0,1
73,67,1,0
75,73,1,0
73,75,1,0
75,73,0,1
73,75,0,1
75,73,1,0
73,75,1,0
73,75,0,1
75,73,1,0
75,73,0,1
73,75,1,0
73,75,1,0
75,73,1,0
75,73,1,0
73,75,0,1
73,75,1,0
73,75,1,0
75,73,0,1
75,73,1,0
73,75,1,0
73,75,1,0
75,73,1,0
73,67,1,0
73,67,1,0
67,73,1,0
73,67,0,1
67,73,1,0
73,67,1,0
67,73,1,0
73,67,1,0
67,73,1,0
73,67,1,0
73,67,0,1
73,67,1,0
67,73,1,0
73,70,1,0
70,73,1,0
73,70,1,0
70,73,0,1
73,70,1,0
70,73,0,1
73,70,0,1
70,73,0,1
73,70,1,0
70,73,1,0
73,70,1,0
70,73,1,0
73,70,1,0
70,73,0,1
73,70,1,0
70,73,1,0
73,70,1,0
73,70,1,0
70,73,1,0
70,73,1,0
73,70,1,0
70,73,1,0
73,70,1,0
70,73,1,0
73,70,1,0
70,73,0,1
72,73,1,0
72,73,0,1
73,72,1,0
72,73,0,1
73,72,0,1
73,72,1,0
72,73,1,0
73,72,1,0
73,72,1,0
73,72,0,1
72,73,0,1
73,72,1,0
72,73,1,0
73,72,0,1
73,73,1,0
73,73,1,0
67,73,1,0
73,67,1,0
73,67,1,0
73,67,1,0
67,73,1,0
73,67,1,0
73,57,1,0
57,73,1,0
73,57,1,0
57,73,1,0
73,57,1,0
73,67,1,0
67,73,1,0
67,73,1,0
73,67,0,1
73,67,1,0
67,73,1,0
67,73,1,0
73,67,1,0
67,73,1,0
73,67,0,1
73,67,0,1
67,73,1,0
73,71,1,0
72,69,1,0
72,69,1,0
72,69,1,0
72,69,1,0
72,69,1,0
72,69,1,0
69,72,1,0
72,69,1,0
72,69,1,0
69,72,1,0
72,69,1,0
69,72,1,0
72,69,1,0
69,72,1,0
72,69,0,1
72,69,1,0
72,69,1,0
69,72,1,0
72,69,1,0
69,72,1,0
72,69,1,0
69,72,1,0
72,69,1,0
72,69,1,0
69,72,0,1
72,69,0,1
69,72,1,0
69,72,1,0
69,69,1,0
71,69,0,1
70,69,1,0
70,69,0,1
69,70,0,1
69,70,1,0
69,70,1,0
70,69,1,0
70,69,1,0
69,70,1,0
70,69,0,1
70,69,1,0
70,69,0,1
70,69,0,1
70,69,1,0
70,69,1,0
70,69,1,0
69,70,0,1
69,70,1,0
70,69,1,0
69,70,0,1
70,69,1,0
69,70,1,0
70,69,1,0
70,69,1,0
69,70,0,1
70,69,1,0
69,70,0,1
70,69,1,0
69,70,1,0
70,69,1,0
69,66,1,0
69,66,1,0
69,66,0,1
71,69,1,0
69,71,1,0
69,71,0,1
71,69,0,1
69,71,1,0
69,71,0,1
69,71,0,1
71,69,0,1
69,71,1,0
71,69,1,0
71,69,0,1
71,69,1,0
69,71,1,0
71,69,0,1
69,71,0,1
69,71,1,0
71,69,1,0
71,69,1,0
69,71,1,0
71,69,1,0
69,71,1,0
71,69,1,0
71,69,1,0
69,71,1,0
69,71,0,1
69,71,1,0
71,69,1,0
71,69,1,0
69,69,0,1
68,69,0,1
68,69,0,1
69,68,1,0
68,69,1,0
69,66,1,0
69,66,0,1
77,69,1,0
70,69,0,1
70,69,1,0
70,69,1,0
67,69,1,0
67,69,1,0
67,69,1,0
69,65,1,0
69,67,1,0
67,69,0,1
67,69,0,1
67,69,1,0
69,67,1,0
64,69,1,0
69,64,1,0
66,69,1,0
69,65,1,0
69,65,0,1
65,69,1,0
65,69,1,0
69,72,0,1
72,69,1,0
72,69,1,0
67,69,0,1
67,69,0,1
69,67,1,0
69,67,1,0
67,69,1,0
67,69,1,0
67,69,1,0
67,69,1,0
69,67,1,0
67,69,0,1
69,67,1,0
69,67,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,0,1
69,69,1,0
69,69,0,1
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,1,0
69,69,0,1
69,69,0,1
69,69,1,0
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,0,1
69,69,0,1
69,69,0,1
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
71,69,1,0
71,69,1,0
71,69,1,0
69,71,1,0
71,69,1,0
71,69,1,0
71,69,0,1
69,71,1,0
69,71,1,0
71,69,1,0
71,69,1,0
71,69,1,0
69,71,1,0
69,71,1,0
71,69,1,0
71,69,1,0
69,71,0,1
71,69,1,0
71,69,1,0
69,71,0,1
69,71,1,0
71,69,1,0
71,69,1,0
69,71,0,1
71,69,1,0
71,69,1,0
69,71,1,0
69,71,0,1
69,71,1,0
71,69,1,0
71,69,1,0
69,71,1,0
71,69,0,1
71,69,0,1
69,71,1,0
71,69,1,0
69,71,0,1
71,69,1,0
69,71,1,0
69,71,1,0
71,69,1,0
71,69,0,1
69,71,1,0
75,69,1,0
67,69,1,0
67,69,0,1
69,72,0,1
69,72,1,0
72,69,1,0
69,64,1,0
64,69,0,1
69,67,1,0
69,67,1,0
67,69,1,0
68,69,1,0
69,75,1,0
69,75,1,0
75,69,1,0
69,70,0,1
73,69,1,0
73,69,1,0
73,69,1,0
73,69,1,0
73,69,1,0
73,69,1,0
73,69,1,0
73,69,1,0
73,69,1,0
73,69,1,0
69,73,0,1
73,69,1,0
73,69,1,0
69,73,1,0
73,69,0,1
69,73,1,0
73,69,1,0
69,73,1,0
73,69,1,0
69,73,0,1
73,69,1,0
73,69,1,0
69,73,1,0
73,69,1,0
73,69,0,1
69,73,1,0
73,69,1,0
73,69,1,0
73,69,1,0
69,73,1,0
69,73,1,0
73,69,1,0
69,73,0,1
69,73,1,0
73,69,1,0
69,73,0,1
69,73,1,0
73,69,1,0
69,73,0,1
73,69,1,0
69,73,1,0
69,73,1,0
67,69,0,1
67,69,0,1
67,69,0,1
67,69,1,0
67,69,1,0
69,67,0,1
69,69,1,0
69,69,0,1
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,0,1
69,69,0,1
69,69,0,1
69,69,0,1
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,0,1
69,69,1,0
69,69,0,1
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
69,69,1,0
72,70,1,0
70,72,1,0
72,69,1,0
72,69,1,0
72,69,1,0
72,69,0,1
72,69,1,0
72,69,1,0
72,69,1,0
72,69,1,0
72,69,1,0
72,71,1,0
72,71,1,0
72,71,1,0
72,71,1,0
71,72,1,0
63,72,0,1
72,63,1,0
63,72,0,1
72,63,1,0
72,70,1,0
72,70,1,0
72,70,1,0
72,70,1,0
70,72,1,0
72,70,1,0
70,72,0,1
72,70,1,0
70,72,0,1
72,70,1,0
70,72,1,0
72,70,0,1
72,70,1,0
72,70,1,0
72,70,1,0
72,70,1,0
72,70,1,0
70,72,0,1
72,70,1,0
70,72,1,0
70,72,1,0
72,70,0,1
70,72,0,1
72,70,0,1
72,70,0,1
72,70,1,0
72,70,1,0
72,70,1,0
72,66,1,0
66,72,1,0
66,72,1,0
72,66,1,0
72,66,1,0
72,66,1,0
66,72,1,0
72,66,1,0
66,72,1,0
66,72,1,0
68,72,1,0
72,68,1,0
72,68,1,0
68,72,1,0
72,71,1,0
72,71,1,0
72,71,1,0
72,71,1,0
72,71,1,0
71,72,1,0
71,72,1,0
72,71,0,1
71,72,1,0
71,72,1,0
72,71,1,0
72,71,1,0
72,71,1,0
72,71,1,0
71,72,0,1
72,71,1,0
72,71,1,0
72,71,1,0
72,71,1,0
72,71,1,0
71,72,1,0
72,71,1,0
71,72,1,0
71,72,1,0
72,71,1,0
72,71,1,0
71,72,0,1
72,71,1,0
72,71,1,0
69,72,1,0
69,72,1,0
69,72,1,0
69,72,1,0
72,69,1,0
72,69,1,0
72,68,1,0
72,68,1,0
74,72,1,0
72,74,0,1
72,74,1,0
72,74,1,0
74,72,0,1
72,74,1,0
72,74,1,0
74,72,1,0
72,74,1,0
72,74,0,1
74,72,0,1
74,72,1,0
72,74,1,0
74,72,0,1
74,72,1,0
74,72,0,1
74,72,0,1
74,72,1,0
72,74,1,0
74,72,0,1
72,74,1,0
74,72,0,1
72,74,1,0
74,72,1,0
72,74,0,1
63,72,1,0
72,66,1,0
72,66,1,0
66,72,1,0
72,76,1,0
76,72,1,0
72,76,0,1
76,72,1,0
76,72,1,0
76,72,0,1
76,72,1,0
76,72,0,1
76,72,1,0
76,72,1,0
76,72,0,1
72,76,1,0
76,72,1,0
72,76,1,0
76,72,1,0
77,72,1,0
72,77,1,0
77,72,1,0
72,77,0,1
77,72,1,0
72,77,0,1
77,72,1,0
77,72,1,0
77,72,1,0
72,77,1,0
77,72,1,0
72,77,0,1
72,77,1,0
72,77,0,1
77,72,1,0
77,72,1,0
72,77,1,0
72,77,1,0
77,72,0,1
77,72,1,0
77,72,1,0
77,72,1,0
72,69,1,0
72,69,1,0
72,69,1,0
72,69,1,0
72,70,0,1
72,70,1,0
72,67,0,1
72,67,1,0
72,65,1,0
65,72,1,0
72,67,1,0
72,67,0,1
72,67,1,0
72,67,1,0
72,67,1,0
67,72,1,0
72,67,1,0
64,72,1,0
72,64,1,0
72,64,1,0
72,64,0,1
64,72,1,0
64,72,1,0
72,66,1,0
72,66,1,0
77,72,1,0
72,65,1,0
68,72,1,0
68,72,1,0
68,72,1,0
75,72,1,0
75,72,1,0
72,75,1,0
75,72,1,0
72,75,1,0
75,72,1,0
72,75,1,0
72,75,1,0
75,72,1,0
75,72,1,0
72,75,0,1
72,75,0,1
72,75,1,0
75,72,1,0
72,75,0,1
75,72,1,0
72,73,1,0
72,65,0,1
72,65,1,0
65,72,1,0
72,72,1,0
72,72,1,0
72,72,1,0
72,72,1,0
72,72,1,0
72,72,0,1
72,72,0,1
72,72,1,0
72,72,1,0
72,72,1,0
72,72,1,0
67,72,1,0
67,72,1,0
67,72,1,0
67,72,1,0
67,72,1,0
72,65,1,0
72,67,1,0
72,67,1,0
72,67,1,0
67,72,1,0
67,72,0,1
72,67,1,0
72,67,1,0
67,72,1,0
67,72,1,0
72,67,1,0
72,67,1,0
72,67,1,0
72,67,0,1
67,72,1,0
72,67,1,0
72,67,0,1
67,72,1,0
72,67,0,1
67,72,1,0
72,67,1,0
72,67,1,0
72,67,1,0
72,67,1,0
72,67,1,0
67,72,1,0
67,72,1,0
67,72,0,1
72,67,1,0
67,72,0,1
67,72,1,0
67,72,1,0
72,67,1,0
67,72,1,0
72,67,1,0
72,67,1,0
67,72,1,0
72,67,1,0
72,67,1,0
72,67,1,0
72,72,1,0
72,72,1,0
74,72,1,0
72,74,1,0
74,72,1,0
72,74,1,0
74,72,0,1
72,74,0,1
72,74,0,1
72,74,1,0
74,72,0,1
74,72,1,0
72,74,0,1
72,74,1,0
72,63,1,0
63,72,1,0
72,63,1,0
72,64,1,0
72,67,1,0
72,67,1,0
72,67,1,0
69,72,1,0
72,69,0,1
72,69,1,0
72,69,1,0
69,72,1,0
69,72,1,0
72,69,1,0
72,69,1,0
72,69,1,0
72,69,0,1
72,69,0,1
72,69,1,0
72,69,1,0
72,69,1,0
72,69,0,1
69,72,1,0
69,72,1,0
69,72,1,0
72,69,1,0
72,69,1,0
72,69,0,1
69,72,0,1
69,72,1,0
69,72,1,0
72,69,1,0
72,69,0,1
72,69,1,0
72,69,1,0
69,72,1,0
69,72,1,0
69,72,1,0
72,69,1,0
72,69,1,0
72,69,1,0
72,69,1,0
69,72,0,1
69,72,1,0
69,72,1,0
69,72,1,0
69,72,1,0
72,69,1,0
72,69,0,1
72,69,1,0
72,69,1,0
72,69,1,0
69,72,0,1
72,69,1,0
69,72,1,0
72,69,0,1
72,69,1,0
69,72,1,0
72,69,0,1
69,72,1,0
72,69,1,0
69,72,0,1
72,69,0,1
69,72,1,0
72,69,0,1
72,69,0,1
72,69,1,0
72,69,1,0
72,69,1,0
72,69,1,0
72,69,0,1
72,69,1,0
72,69,1,0
72,69,1,0
69,72,1,0
72,69,1,0
72,69,1,0
72,69,1,0
69,72,0,1
72,69,1,0
72,69,1,0
69,72,1,0
72,69,1,0
72,69,0,1
72,69,0,1
72,69,0,1
72,71,1,0
72,71,1,0
72,71,1,0
71,72,0,1
71,72,1,0
72,71,1,0
72,71,1,0
71,72,1,0
71,72,0,1
72,71,1,0
72,71,0,1
71,72,1,0
72,71,1,0
72,71,1,0
72,71,1,0
71,72,1,0
71,72,1,0
72,71,1,0
72,71,1,0
72,71,1,0
72,71,1,0
71,72,1,0
72,71,1,0
72,71,1,0
72,71,1,0
72,71,1,0
72,71,1,0
72,71,1,0
71,72,0,1
72,71,0,1
72,71,0,1
72,71,1,0
72,71,1,0
71,72,1,0
72,71,0,1
72,71,1,0
71,72,0,1
72,71,1,0
71,72,0,1
72,71,1,0
72,71,1,0
72,71,1,0
75,72,1,0
72,75,1,0
72,75,1,0
72,75,1,0
72,75,1,0
75,72,1,0
72,75,1,0
75,72,0,1
72,75,1,0
75,72,1,0
72,75,1,0
72,75,1,0
75,72,1,0
75,72,0,1
75,72,1,0
75,72,1,0
72,75,1,0
75,72,0,1
72,75,1,0
72,67,1,0
72,67,1,0
67,72,1,0
67,72,0,1
67,72,1,0
67,72,1,0
72,72,1,0
72,72,1,0
72,72,1,0
72,72,0,1
72,72,1,0
72,64,1,0
64,72,1,0
72,64,1,0
64,72,1,0
68,72,0,1
72,68,1,0
68,72,1,0
72,68,0,1
72,68,1,0
72,68,1,0
68,72,1,0
72,68,1,0
72,68,1,0
68,72,1,0
72,73,1,0
72,67,1,0
68,72,1,0
68,72,1,0
72,68,1,0
72,68,1,0
68,72,1,0
75,72,1,0
72,75,1,0
72,75,1,0
72,75,0,1
72,75,1,0
72,75,1,0
75,72,1,0
75,72,1,0
75,72,0,1
72,75,1,0
67,72,1,0
72,67,1,0
67,72,1,0
67,72,1,0
67,72,1,0
67,72,1,0
72,67,0,1
67,72,0,1
67,72,0,1
67,72,1,0
72,67,1,0
72,67,0,1
72,67,1,0
72,67,1,0
72,67,1,0
67,72,1,0
72,70,0,1
70,72,0,1
72,70,1,0
72,70,0,1
70,72,1,0
70,72,1,0
70,72,1,0
70,72,1,0
72,72,1,0
72,72,1,0
72,72,1,0
72,72,1,0
72,72,0,1
72,72,0,1
72,72,1,0
72,73,1,0
73,72,1,0
73,72,1,0
73,72,1,0
73,72,1,0
72,73,0,1
72,73,1,0
